experiment,combo,file,product_count,runs,online_ok_runs,offline_ok_runs,offline_timeout_runs,online_oom_runs,offline_oom_runs,prefix_cost_values,offline_cost_values,offline_semantics,online_total_seconds_n,online_total_seconds_min,online_total_seconds_max,online_total_seconds_mean,online_total_seconds_median,online_total_seconds_stdev,online_total_seconds_q1,online_total_seconds_q3,online_avg_seconds_n,online_avg_seconds_min,online_avg_seconds_max,online_avg_seconds_mean,online_avg_seconds_median,online_avg_seconds_stdev,online_avg_seconds_q1,online_avg_seconds_q3,online_max_seconds_n,online_max_seconds_min,online_max_seconds_max,online_max_seconds_mean,online_max_seconds_median,online_max_seconds_stdev,online_max_seconds_q1,online_max_seconds_q3,offline_total_seconds_n,offline_total_seconds_min,offline_total_seconds_max,offline_total_seconds_mean,offline_total_seconds_median,offline_total_seconds_stdev,offline_total_seconds_q1,offline_total_seconds_q3,conformance_total_seconds_n,conformance_total_seconds_min,conformance_total_seconds_max,conformance_total_seconds_mean,conformance_total_seconds_median,conformance_total_seconds_stdev,conformance_total_seconds_q1,conformance_total_seconds_q3,wall_seconds_n,wall_seconds_min,wall_seconds_max,wall_seconds_mean,wall_seconds_median,wall_seconds_stdev,wall_seconds_q1,wall_seconds_q3
components_online,smt_smt,component_031_events_0009_objects_0005.jsonocel,,1,1,0,0,0,0,0,,fresh_offline_alignment,1,16.675842499998907,16.675842499998907,16.675842499998907,16.675842499998907,0.0,16.675842499998907,16.675842499998907,1,1.8528713888887676,1.8528713888887676,1.8528713888887676,1.8528713888887676,0.0,1.8528713888887676,1.8528713888887676,1,5.414770599999429,5.414770599999429,5.414770599999429,5.414770599999429,0.0,5.414770599999429,5.414770599999429,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16.675842499998907,16.675842499998907,16.675842499998907,16.675842499998907,0.0,16.675842499998907,16.675842499998907,1,18.10704589999932,18.10704589999932,18.10704589999932,18.10704589999932,0.0,18.10704589999932,18.10704589999932
components_online,smt_smt,component_032_events_0007_objects_0003.jsonocel,,1,1,0,0,0,0,0,,fresh_offline_alignment,1,3.403536300000269,3.403536300000269,3.403536300000269,3.403536300000269,0.0,3.403536300000269,3.403536300000269,1,0.48621947142860983,0.48621947142860983,0.48621947142860983,0.48621947142860983,0.0,0.48621947142860983,0.48621947142860983,1,0.7280579999996917,0.7280579999996917,0.7280579999996917,0.7280579999996917,0.0,0.7280579999996917,0.7280579999996917,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.403536300000269,3.403536300000269,3.403536300000269,3.403536300000269,0.0,3.403536300000269,3.403536300000269,1,3.815929999999753,3.815929999999753,3.815929999999753,3.815929999999753,0.0,3.815929999999753,3.815929999999753
components_online,smt_smt,component_036_events_0017_objects_0008.jsonocel,,1,0,0,0,0,0,0,,fresh_offline_alignment,1,16.89157620000333,16.89157620000333,16.89157620000333,16.89157620000333,0.0,16.89157620000333,16.89157620000333,1,2.111447025000416,2.111447025000416,2.111447025000416,2.111447025000416,0.0,2.111447025000416,2.111447025000416,1,10.668292700000165,10.668292700000165,10.668292700000165,10.668292700000165,0.0,10.668292700000165,10.668292700000165,,,,,,,,,1,16.89157620000333,16.89157620000333,16.89157620000333,16.89157620000333,0.0,16.89157620000333,16.89157620000333,1,78.42660460000025,78.42660460000025,78.42660460000025,78.42660460000025,0.0,78.42660460000025,78.42660460000025
components_online,smt_smt,component_037_events_0012_objects_0006.jsonocel,,1,1,0,0,0,0,0,,fresh_offline_alignment,1,109.39163930000086,109.39163930000086,109.39163930000086,109.39163930000086,0.0,109.39163930000086,109.39163930000086,1,9.115969941666739,9.115969941666739,9.115969941666739,9.115969941666739,0.0,9.115969941666739,9.115969941666739,1,50.39792490000036,50.39792490000036,50.39792490000036,50.39792490000036,0.0,50.39792490000036,50.39792490000036,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,109.39163930000086,109.39163930000086,109.39163930000086,109.39163930000086,0.0,109.39163930000086,109.39163930000086,1,109.90758110000024,109.90758110000024,109.90758110000024,109.90758110000024,0.0,109.90758110000024,109.90758110000024
components_online,smt_smt,component_038_events_0008_objects_0004.jsonocel,,1,1,0,0,0,0,0,,fresh_offline_alignment,1,8.961460099999385,8.961460099999385,8.961460099999385,8.961460099999385,0.0,8.961460099999385,8.961460099999385,1,1.1201825124999232,1.1201825124999232,1.1201825124999232,1.1201825124999232,0.0,1.1201825124999232,1.1201825124999232,1,2.6732302999998865,2.6732302999998865,2.6732302999998865,2.6732302999998865,0.0,2.6732302999998865,2.6732302999998865,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.961460099999385,8.961460099999385,8.961460099999385,8.961460099999385,0.0,8.961460099999385,8.961460099999385,1,10.389436899999964,10.389436899999964,10.389436899999964,10.389436899999964,0.0,10.389436899999964,10.389436899999964
components_online,smt_smt,component_042_events_0009_objects_0005.jsonocel,,1,1,0,0,0,0,0,,fresh_offline_alignment,1,15.707784400001401,15.707784400001401,15.707784400001401,15.707784400001401,0.0,15.707784400001401,15.707784400001401,1,1.7453093777779334,1.7453093777779334,1.7453093777779334,1.7453093777779334,0.0,1.7453093777779334,1.7453093777779334,1,4.58833070000037,4.58833070000037,4.58833070000037,4.58833070000037,0.0,4.58833070000037,4.58833070000037,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15.707784400001401,15.707784400001401,15.707784400001401,15.707784400001401,0.0,15.707784400001401,15.707784400001401,1,16.1667494000003,16.1667494000003,16.1667494000003,16.1667494000003,0.0,16.1667494000003,16.1667494000003
components_online,smt_smt,component_048_events_0011_objects_0007.jsonocel,,1,1,0,0,0,0,0,,fresh_offline_alignment,1,75.48665450000044,75.48665450000044,75.48665450000044,75.48665450000044,0.0,75.48665450000044,75.48665450000044,1,6.8624231363636765,6.8624231363636765,6.8624231363636765,6.8624231363636765,0.0,6.8624231363636765,6.8624231363636765,1,32.894406599999456,32.894406599999456,32.894406599999456,32.894406599999456,0.0,32.894406599999456,32.894406599999456,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,75.48665450000044,75.48665450000044,75.48665450000044,75.48665450000044,0.0,75.48665450000044,75.48665450000044,1,76.9837948000004,76.9837948000004,76.9837948000004,76.9837948000004,0.0,76.9837948000004,76.9837948000004
components_online,smt_smt,component_050_events_0008_objects_0004.jsonocel,,1,1,0,0,0,0,0,,fresh_offline_alignment,1,9.248109299999669,9.248109299999669,9.248109299999669,9.248109299999669,0.0,9.248109299999669,9.248109299999669,1,1.1560136624999586,1.1560136624999586,1.1560136624999586,1.1560136624999586,0.0,1.1560136624999586,1.1560136624999586,1,3.597947600000225,3.597947600000225,3.597947600000225,3.597947600000225,0.0,3.597947600000225,3.597947600000225,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.248109299999669,9.248109299999669,9.248109299999669,9.248109299999669,0.0,9.248109299999669,9.248109299999669,1,9.745714900000166,9.745714900000166,9.745714900000166,9.745714900000166,0.0,9.745714900000166,9.745714900000166
components_online,smt_smt,component_051_events_0011_objects_0007.jsonocel,,1,0,0,0,0,0,0,,fresh_offline_alignment,1,69.81138270000156,69.81138270000156,69.81138270000156,69.81138270000156,0.0,69.81138270000156,69.81138270000156,1,6.981138270000156,6.981138270000156,6.981138270000156,6.981138270000156,0.0,6.981138270000156,6.981138270000156,1,26.522990400000708,26.522990400000708,26.522990400000708,26.522990400000708,0.0,26.522990400000708,26.522990400000708,,,,,,,,,1,69.81138270000156,69.81138270000156,69.81138270000156,69.81138270000156,0.0,69.81138270000156,69.81138270000156,1,131.41918760000044,131.41918760000044,131.41918760000044,131.41918760000044,0.0,131.41918760000044,131.41918760000044
components_online,smt_smt,component_057_events_0011_objects_0005.jsonocel,,1,1,0,0,0,0,0,,fresh_offline_alignment,1,33.3001202000014,33.3001202000014,33.3001202000014,33.3001202000014,0.0,33.3001202000014,33.3001202000014,1,3.027283654545582,3.027283654545582,3.027283654545582,3.027283654545582,0.0,3.027283654545582,3.027283654545582,1,15.526120300000002,15.526120300000002,15.526120300000002,15.526120300000002,0.0,15.526120300000002,15.526120300000002,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,33.3001202000014,33.3001202000014,33.3001202000014,33.3001202000014,0.0,33.3001202000014,33.3001202000014,1,33.845001599999705,33.845001599999705,33.845001599999705,33.845001599999705,0.0,33.845001599999705,33.845001599999705
components_online,smt_smt,component_058_events_0009_objects_0005.jsonocel,,1,1,0,0,0,0,0,,fresh_offline_alignment,1,19.01854959999764,19.01854959999764,19.01854959999764,19.01854959999764,0.0,19.01854959999764,19.01854959999764,1,2.113172177777516,2.113172177777516,2.113172177777516,2.113172177777516,0.0,2.113172177777516,2.113172177777516,1,5.443082599999798,5.443082599999798,5.443082599999798,5.443082599999798,0.0,5.443082599999798,5.443082599999798,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.01854959999764,19.01854959999764,19.01854959999764,19.01854959999764,0.0,19.01854959999764,19.01854959999764,1,20.60143280000011,20.60143280000011,20.60143280000011,20.60143280000011,0.0,20.60143280000011,20.60143280000011
components_online,smt_smt,component_059_events_0010_objects_0006.jsonocel,,1,1,0,0,0,0,0,,fresh_offline_alignment,1,36.155458800000815,36.155458800000815,36.155458800000815,36.155458800000815,0.0,36.155458800000815,36.155458800000815,1,3.6155458800000817,3.6155458800000817,3.6155458800000817,3.6155458800000817,0.0,3.6155458800000817,3.6155458800000817,1,10.480779399999847,10.480779399999847,10.480779399999847,10.480779399999847,0.0,10.480779399999847,10.480779399999847,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,36.155458800000815,36.155458800000815,36.155458800000815,36.155458800000815,0.0,36.155458800000815,36.155458800000815,1,36.76383050000004,36.76383050000004,36.76383050000004,36.76383050000004,0.0,36.76383050000004,36.76383050000004
components_online,smt_smt,component_061_events_0007_objects_0003.jsonocel,,1,1,0,0,0,0,0,,fresh_offline_alignment,1,3.4250076999996963,3.4250076999996963,3.4250076999996963,3.4250076999996963,0.0,3.4250076999996963,3.4250076999996963,1,0.4892868142856709,0.4892868142856709,0.4892868142856709,0.4892868142856709,0.0,0.4892868142856709,0.4892868142856709,1,0.7658065999994506,0.7658065999994506,0.7658065999994506,0.7658065999994506,0.0,0.7658065999994506,0.7658065999994506,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.4250076999996963,3.4250076999996963,3.4250076999996963,3.4250076999996963,0.0,3.4250076999996963,3.4250076999996963,1,3.918018899999879,3.918018899999879,3.918018899999879,3.918018899999879,0.0,3.918018899999879,3.918018899999879
