file,result_file,returncode,online_status,offline_status,offline_semantics,native_crash_retry_count,native_crash_attempts,prefix_feasible,prefix_total,prefix_control_flow,prefix_data,prefix_object,prefix_encode_seconds,prefix_solve_seconds,offline_feasible,offline_total,offline_control_flow,offline_data,offline_object,offline_encode_seconds,offline_solve_seconds,online_updates,online_total_seconds,online_avg_seconds,online_max_seconds,offline_total_seconds,conformance_total_seconds,prefix_timing_count,wall_seconds,experiment,combo,repetition,observation_timeout,observation_timeout_seconds,observation_elapsed_seconds,timeout_update,timeout_stream_position,timeout_component,timeout_event_id,timeout_activity,timeout_event_objects,timeout_component_events,timeout_component_objects,prefix_count,partial_result_saved,completed_stream_units,total_stream_units,completed_online_updates,last_completed_stream_position,error_file
component_051_events_0011_objects_0007.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_order_price_online\smt_smt\run_001\component_051_events_0011_objects_0007.json,0,ONLINE_OK,NOT_RUN,fresh_offline_alignment,0,0,True,1,0,1,0,1.6074618999991799,40.45574750000014,,,,,,,,11,109.75781659999484,9.977983327272257,42.88725619999968,0,109.75781659999484,11,110.41204140000264,controlled_mutations_data_order_price_online,smt_smt,1,,,,,,,,,,,,,,,,,,
component_057_events_0011_objects_0005.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_order_price_online\smt_smt\run_001\component_057_events_0011_objects_0005.json,0,ONLINE_OK,NOT_RUN,fresh_offline_alignment,0,0,True,1,0,1,0,0.8966886999987764,9.081120499999088,,,,,,,,11,29.337039799997,2.6670036181815457,10.3768029999992,0,29.337039799997,11,29.958766400002787,controlled_mutations_data_order_price_online,smt_smt,1,,,,,,,,,,,,,,,,,,
component_058_events_0009_objects_0005.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_order_price_online\smt_smt\run_001\component_058_events_0009_objects_0005.json,0,ONLINE_OK,NOT_RUN,fresh_offline_alignment,0,0,True,1,0,1,0,0.7628486000030534,5.652927099999943,,,,,,,,9,18.23363260000042,2.0259591777778243,6.705535600001895,0,18.23363260000042,9,18.80469449999873,controlled_mutations_data_order_price_online,smt_smt,1,,,,,,,,,,,,,,,,,,
component_059_events_0010_objects_0006.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_order_price_online\smt_smt\run_001\component_059_events_0010_objects_0006.json,0,ONLINE_OK,NOT_RUN,fresh_offline_alignment,0,0,True,1,0,1,0,1.1412982999972883,17.435626300000877,,,,,,,,10,41.399508300008165,4.139950830000816,19.0717865000006,0,41.399508300008165,10,42.01091280000037,controlled_mutations_data_order_price_online,smt_smt,1,,,,,,,,,,,,,,,,,,
component_061_events_0007_objects_0003.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_order_price_online\smt_smt\run_001\component_061_events_0007_objects_0003.json,0,ONLINE_OK,NOT_RUN,fresh_offline_alignment,0,0,True,1,0,1,0,0.2613755999991554,0.5289725000002363,,,,,,,,7,3.6103846000041813,0.5157692285720259,0.9224414000018442,0,3.6103846000041813,7,5.038419000000431,controlled_mutations_data_order_price_online,smt_smt,1,,,,,,,,,,,,,,,,,,
component_063_events_0035_objects_0019.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_order_price_online\smt_smt\run_001\component_063_events_0035_objects_0019.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,1,0,1,0,0.1697481000010157,0.16512630000215722,,,,,,,,22,12.714510100002371,0.577932277272835,0.8885086000009323,,12.714510100002371,22,73.4424958999989,controlled_mutations_data_order_price_online,smt_smt,1,True,60.0,60.01380599999902,23,23,6,create_p-661003,create package,10,23,18,22,True,22,35,22,22,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_order_price_online\smt_smt\run_001\component_063_events_0035_objects_0019.error.txt
component_064_events_0116_objects_0055.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_order_price_online\smt_smt\run_001\component_064_events_0116_objects_0055.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,0,0,0,0,2.5101537000009557,8.922835900000791,,,,,,,,15,68.13024090000545,4.542016060000363,12.421175399998901,,68.13024090000545,15,129.65702889999739,controlled_mutations_data_order_price_online,smt_smt,1,True,60.0,60.00112839999929,16,16,3,pick_i-887156,pick item,1,9,11,15,True,15,116,15,15,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_order_price_online\smt_smt\run_001\component_064_events_0116_objects_0055.error.txt
component_065_events_0098_objects_0050.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_order_price_online\smt_smt\run_001\component_065_events_0098_objects_0050.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,1,0,1,0,0.6046223000012105,0.8469705000024987,,,,,,,,17,17.645439500014618,1.0379670294126246,1.7438507000006211,,17.645439500014618,17,78.32230830000117,controlled_mutations_data_order_price_online,smt_smt,1,True,60.0,60.074589100000594,18,18,4,create_p-661073,create package,8,18,15,17,True,17,98,17,17,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_order_price_online\smt_smt\run_001\component_065_events_0098_objects_0050.error.txt
component_066_events_0011_objects_0006.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_order_price_online\smt_smt\run_001\component_066_events_0011_objects_0006.json,0,ONLINE_OK,NOT_RUN,fresh_offline_alignment,0,0,True,1,0,1,0,1.3277726999986044,17.219189699997514,,,,,,,,11,69.3527353999998,6.304794127272709,19.180103799997596,0,69.3527353999998,11,70.8914466999995,controlled_mutations_data_order_price_online,smt_smt,1,,,,,,,,,,,,,,,,,,
component_067_events_0063_objects_0031.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_order_price_online\smt_smt\run_001\component_067_events_0063_objects_0031.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,0,0,0,0,0.13845740000033402,0.05060290000255918,,,,,,,,13,11.872675400012668,0.9132827230778975,1.5851228999999876,,11.872675400012668,13,72.48633320000226,controlled_mutations_data_order_price_online,smt_smt,1,True,60.0,60.024150099998224,14,14,4,create_p-661091,create package,6,13,10,13,True,13,63,13,13,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_order_price_online\smt_smt\run_001\component_067_events_0063_objects_0031.error.txt
component_068_events_0009_objects_0005.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_order_price_online\smt_smt\run_001\component_068_events_0009_objects_0005.json,0,ONLINE_OK,NOT_RUN,fresh_offline_alignment,0,0,True,1,0,1,0,0.7579230000010284,4.115647700000409,,,,,,,,9,15.966638499994588,1.7740709444438432,5.179851000000781,0,15.966638499994588,9,17.41636110000036,controlled_mutations_data_order_price_online,smt_smt,1,,,,,,,,,,,,,,,,,,
component_001_events_0030_objects_0020.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_001_events_0030_objects_0020.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,0,0,0,0,0.6115896000010252,1.577162200002931,,,,,,,,26,35.08564670000851,1.3494479500003274,4.789957300003152,,35.08564670000851,26,95.90828820000024,controlled_mutations_data_package_weight_online,smt_smt,1,True,60.0,60.08318900000086,27,27,5,create_p-660001,create package,16,27,20,26,True,26,30,26,26,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_001_events_0030_objects_0020.error.txt
component_002_events_0028_objects_0013.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_002_events_0028_objects_0013.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,0,0,0,0,0.3990976999994018,0.42393929999889224,,,,,,,,17,66.57767989999775,3.9163341117645736,17.23663899999883,,66.57767989999775,17,128.1832761000005,controlled_mutations_data_package_weight_online,smt_smt,1,True,60.0,60.008803000000626,18,18,3,create_p-660003,create package,8,18,12,17,True,17,28,17,17,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_002_events_0028_objects_0013.error.txt
component_003_events_0022_objects_0011.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_003_events_0022_objects_0011.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,0,0,0,0,2.0890239000000292,39.31132509999952,,,,,,,,11,112.93891520000034,10.26717410909094,42.106184100000974,,112.93891520000034,11,173.56004830000165,controlled_mutations_data_package_weight_online,smt_smt,1,True,60.0,60.068494200000714,12,12,1,reorder_i-880018,reorder item,1,12,9,11,True,11,22,11,11,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_003_events_0022_objects_0011.error.txt
component_004_events_0013_objects_0009.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_004_events_0013_objects_0009.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,0,0,0,0,1.6409167999991041,16.017098599997553,,,,,,,,10,71.53884459999972,7.153884459999972,18.140093300000444,,71.53884459999972,10,133.04198820000238,controlled_mutations_data_package_weight_online,smt_smt,1,True,60.0,60.01901910000015,11,11,1,create_p-660004,create package,8,11,9,10,True,10,13,10,10,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_004_events_0013_objects_0009.error.txt
component_005_events_0035_objects_0016.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_005_events_0035_objects_0016.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,0,0,0,0,1.8153989000020374,7.693187799999578,,,,,,,,12,135.87485620000007,11.32290468333334,56.363583800000924,,135.87485620000007,12,196.53826449999906,controlled_mutations_data_package_weight_online,smt_smt,1,True,60.0,60.07799860000159,13,13,1,pay_o-990007,pay order,8,13,8,12,True,12,35,12,12,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_005_events_0035_objects_0016.error.txt
component_006_events_0031_objects_0015.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_006_events_0031_objects_0015.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,0,0,0,0,0.22513770000296063,0.09039739999934682,,,,,,,,15,17.849695800003246,1.1899797200002165,1.9670212000019092,,17.849695800003246,15,79.4169531999978,controlled_mutations_data_package_weight_online,smt_smt,1,True,60.0,60.067831899999874,16,16,4,create_p-660006,create package,7,15,11,15,True,15,31,15,15,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_006_events_0031_objects_0015.error.txt
component_009_events_0015_objects_0008.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_009_events_0015_objects_0008.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,1,0,1,0,2.0335878000005323,38.10270990000208,,,,,,,,11,89.09462430000349,8.099511300000318,41.23047620000216,,89.09462430000349,11,149.63933339999858,controlled_mutations_data_package_weight_online,smt_smt,1,True,60.0,60.01299479999943,12,12,1,send_p-660009,send package,7,12,8,11,True,11,15,11,11,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_009_events_0015_objects_0008.error.txt
component_011_events_0028_objects_0017.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_011_events_0028_objects_0017.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,0,0,0,0,0.5427510000008624,0.8388722000017879,,,,,,,,22,46.02490200000466,2.092041000000212,8.167686499997217,,46.02490200000466,22,107.77338109999982,controlled_mutations_data_package_weight_online,smt_smt,1,True,60.0,60.0757635000009,23,23,4,create_p-660011,create package,14,23,17,22,True,22,28,22,22,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_011_events_0028_objects_0017.error.txt
component_014_events_0102_objects_0053.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_014_events_0102_objects_0053.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,0,0,0,0,0.3844174000005296,0.48505759999898146,,,,,,,,11,8.302106200007984,0.7547369272734531,0.9857234000010067,,8.302106200007984,11,68.90118289999737,controlled_mutations_data_package_weight_online,smt_smt,1,True,60.0,60.078632599997945,12,12,3,create_p-660015,create package,5,12,9,11,True,11,102,11,11,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_014_events_0102_objects_0053.error.txt
component_020_events_0022_objects_0009.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_020_events_0022_objects_0009.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,0,0,0,0,1.7046212000022933,32.84862140000041,,,,,,,,11,93.09621269999843,8.46329206363622,35.128691800000524,,93.09621269999843,11,154.68299939999997,controlled_mutations_data_package_weight_online,smt_smt,1,True,60.0,60.078232100000605,12,12,1,create_p-660027,create package,8,12,9,11,True,11,22,11,11,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_020_events_0022_objects_0009.error.txt
component_021_events_0013_objects_0005.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_021_events_0013_objects_0005.json,0,ONLINE_OK,NOT_RUN,fresh_offline_alignment,0,0,True,1,0,1,0,0.9307744999969145,16.282995800000208,,,,,,,,13,52.06766470000366,4.005204976923358,17.88679029999912,0,52.06766470000366,13,52.74421019999863,controlled_mutations_data_package_weight_online,smt_smt,1,,,,,,,,,,,,,,,,,,
component_024_events_0010_objects_0005.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_024_events_0010_objects_0005.json,0,ONLINE_OK,NOT_RUN,fresh_offline_alignment,0,0,True,1,0,1,0,0.8528804000015953,8.014594500000385,,,,,,,,10,42.642300899991824,4.264230089999183,11.241091599997162,0,42.642300899991824,10,43.18532819999746,controlled_mutations_data_package_weight_online,smt_smt,1,,,,,,,,,,,,,,,,,,
component_028_events_0012_objects_0008.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_028_events_0012_objects_0008.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,1,0,1,0,1.9771504999989702,32.04879339999752,,,,,,,,10,70.05434920001062,7.005434920001062,34.88040660000115,,70.05434920001062,10,131.58962809999866,controlled_mutations_data_package_weight_online,smt_smt,1,True,60.0,60.035253699999885,11,11,1,deliver_p-660133,package delivered,7,11,8,10,True,10,12,10,10,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_028_events_0012_objects_0008.error.txt
component_029_events_0021_objects_0010.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_029_events_0021_objects_0010.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,1,0,1,0,2.3818261999986134,25.18511650000073,,,,,,,,10,64.83251330000348,6.483251330000348,28.535096600000543,,64.83251330000348,10,125.43556609999723,controlled_mutations_data_package_weight_online,smt_smt,1,True,60.0,60.06525379999948,11,11,1,reorder_i-881050,reorder item,1,11,9,10,True,10,21,10,10,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_029_events_0021_objects_0010.error.txt
component_030_events_0061_objects_0033.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_030_events_0061_objects_0033.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,0,0,0,0,0.3869468999982928,0.41795749999801046,,,,,,,,10,14.975311200007127,1.4975311200007126,3.2501986999996006,,14.975311200007127,10,76.45381569999881,controlled_mutations_data_package_weight_online,smt_smt,1,True,60.0,60.04737960000057,11,11,3,create_p-660186,create package,5,11,12,10,True,10,61,10,10,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_030_events_0061_objects_0033.error.txt
component_031_events_0009_objects_0005.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_031_events_0009_objects_0005.json,0,ONLINE_OK,NOT_RUN,fresh_offline_alignment,0,0,True,1,0,1,0,0.7874420000007376,3.9556276999974216,,,,,,,,9,16.460373600006278,1.8289304000006976,5.090591800002585,0,16.460373600006278,9,16.97718370000075,controlled_mutations_data_package_weight_online,smt_smt,1,,,,,,,,,,,,,,,,,,
component_032_events_0007_objects_0003.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_032_events_0007_objects_0003.json,0,ONLINE_OK,NOT_RUN,fresh_offline_alignment,0,0,True,1,0,1,0,0.2613502999993216,0.7821127999995952,,,,,,,,7,3.8165257000036945,0.545217957143385,1.1781507000014244,0,3.8165257000036945,7,4.206006000000343,controlled_mutations_data_package_weight_online,smt_smt,1,,,,,,,,,,,,,,,,,,
component_036_events_0017_objects_0008.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_036_events_0017_objects_0008.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,1,0,1,0,1.7367659000010462,6.872738800000661,,,,,,,,8,15.055597399998078,1.8819496749997597,9.11410640000031,,15.055597399998078,8,76.55308220000006,controlled_mutations_data_package_weight_online,smt_smt,1,True,60.0,60.042082399999344,9,9,3,confirm_o-990534,confirm order,5,9,8,8,True,8,17,8,8,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_036_events_0017_objects_0008.error.txt
component_037_events_0012_objects_0006.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_037_events_0012_objects_0006.json,0,ONLINE_OK,NOT_RUN,fresh_offline_alignment,0,0,True,1,0,1,0,1.4779166000007535,35.519922499999666,,,,,,,,12,98.0251062999996,8.1687588583333,37.80078489999869,0,98.0251062999996,12,98.55207599999994,controlled_mutations_data_package_weight_online,smt_smt,1,,,,,,,,,,,,,,,,,,
component_038_events_0008_objects_0004.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_038_events_0008_objects_0004.json,0,ONLINE_OK,NOT_RUN,fresh_offline_alignment,0,0,True,1,0,1,0,0.4816386999991664,2.626976799998374,,,,,,,,8,9.59124470000097,1.1989055875001213,3.3500566000002436,0,9.59124470000097,8,10.982441699998162,controlled_mutations_data_package_weight_online,smt_smt,1,,,,,,,,,,,,,,,,,,
component_042_events_0009_objects_0005.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_042_events_0009_objects_0005.json,0,ONLINE_OK,NOT_RUN,fresh_offline_alignment,0,0,True,1,0,1,0,0.7889625999996497,4.7489390000009735,,,,,,,,9,18.978549799994653,2.1087277555549613,5.890679399999499,0,18.978549799994653,9,19.473895600000105,controlled_mutations_data_package_weight_online,smt_smt,1,,,,,,,,,,,,,,,,,,
component_048_events_0011_objects_0007.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_048_events_0011_objects_0007.json,0,ONLINE_OK,NOT_RUN,fresh_offline_alignment,0,0,True,1,0,1,0,1.6554990000004182,50.6673206000014,,,,,,,,11,89.18278159999318,8.107525599999379,53.06798549999803,0,89.18278159999318,11,89.69987309999851,controlled_mutations_data_package_weight_online,smt_smt,1,,,,,,,,,,,,,,,,,,
component_050_events_0008_objects_0004.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_050_events_0008_objects_0004.json,0,ONLINE_OK,NOT_RUN,fresh_offline_alignment,0,0,True,1,0,1,0,0.4806650999998965,1.395138700001553,,,,,,,,8,7.806973700000526,0.9758717125000658,2.083414900000207,0,7.806973700000526,8,9.265383699999802,controlled_mutations_data_package_weight_online,smt_smt,1,,,,,,,,,,,,,,,,,,
component_051_events_0011_objects_0007.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_051_events_0011_objects_0007.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,1,0,1,0,1.6314404999975523,30.819623500003217,,,,,,,,10,78.56548789999943,7.856548789999943,33.10578440000245,,78.56548789999943,10,139.1198113999999,controlled_mutations_data_package_weight_online,smt_smt,1,True,60.0,60.03027379999912,11,11,1,pay_o-991324,pay order,6,11,7,10,True,10,11,10,10,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_051_events_0011_objects_0007.error.txt
component_057_events_0011_objects_0005.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_057_events_0011_objects_0005.json,0,ONLINE_OK,NOT_RUN,fresh_offline_alignment,0,0,True,1,0,1,0,0.9300629000026674,10.086059500001284,,,,,,,,11,30.85240149999663,2.8047637727269663,11.514070699999138,0,30.85240149999663,11,32.36507029999848,controlled_mutations_data_package_weight_online,smt_smt,1,,,,,,,,,,,,,,,,,,
component_058_events_0009_objects_0005.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_058_events_0009_objects_0005.json,0,ONLINE_OK,NOT_RUN,fresh_offline_alignment,0,0,True,1,0,1,0,0.7993738999975903,5.493008099998406,,,,,,,,9,20.440331099995092,2.2711478999994545,6.607949899997038,0,20.440331099995092,9,20.98069570000007,controlled_mutations_data_package_weight_online,smt_smt,1,,,,,,,,,,,,,,,,,,
component_059_events_0010_objects_0006.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_059_events_0010_objects_0006.json,0,ONLINE_OK,NOT_RUN,fresh_offline_alignment,0,0,True,1,0,1,0,1.183658199999627,11.634976599998481,,,,,,,,10,43.58621299999868,4.358621299999868,13.247433599997748,0,43.58621299999868,10,44.18305260000125,controlled_mutations_data_package_weight_online,smt_smt,1,,,,,,,,,,,,,,,,,,
component_061_events_0007_objects_0003.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_061_events_0007_objects_0003.json,0,ONLINE_OK,NOT_RUN,fresh_offline_alignment,0,0,True,1,0,1,0,0.2621662000019569,0.6394886000016413,,,,,,,,7,3.7616527000027418,0.5373789571432488,1.0534841000007873,0,3.7616527000027418,7,4.207072699999117,controlled_mutations_data_package_weight_online,smt_smt,1,,,,,,,,,,,,,,,,,,
component_063_events_0035_objects_0019.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_063_events_0035_objects_0019.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,0,0,0,0,0.17080189999978757,0.15931150000324124,,,,,,,,22,12.889429999995627,0.585883181817983,0.910009600000194,,12.889429999995627,22,73.6446176999998,controlled_mutations_data_package_weight_online,smt_smt,1,True,60.0,60.0940139000013,23,23,6,create_p-661003,create package,10,23,18,22,True,22,35,22,22,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_063_events_0035_objects_0019.error.txt
component_064_events_0116_objects_0055.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_064_events_0116_objects_0055.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,0,0,0,0,0.37031669999851147,0.32231339999998454,,,,,,,,14,64.73225339999044,4.623732385713603,19.292509300001257,,64.73225339999044,14,126.34631369999988,controlled_mutations_data_package_weight_online,smt_smt,1,True,60.0,60.07496209999954,15,15,3,pick_i-887153,pick item,1,8,11,14,True,14,116,14,14,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_064_events_0116_objects_0055.error.txt
component_065_events_0098_objects_0050.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_065_events_0098_objects_0050.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,0,0,0,0,0.6181402000001981,1.3192049999997835,,,,,,,,17,19.251741000007314,1.1324553529416068,2.109014499998011,,19.251741000007314,17,79.9161196999994,controlled_mutations_data_package_weight_online,smt_smt,1,True,60.0,60.053663399998186,18,18,4,create_p-661073,create package,8,18,15,17,True,17,98,17,17,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_065_events_0098_objects_0050.error.txt
component_066_events_0011_objects_0006.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_data_package_weight_online\smt_smt\run_001\component_066_events_0011_objects_0006.json,0,ONLINE_OK,NOT_RUN,fresh_offline_alignment,0,0,True,1,0,1,0,1.3908193000024767,25.438923000001523,,,,,,,,11,84.88733989999673,7.717030899999703,27.58804819999932,0,84.88733989999673,11,86.42216620000181,controlled_mutations_data_package_weight_online,smt_smt,1,,,,,,,,,,,,,,,,,,
