file,online_backend,offline_backend,update_index,stream_position,component,prefix_position,event_id,activity,event_object_count,component_object_count,component_event_count,merged,wall_seconds,feasible,cost,control_flow_cost,data_cost,object_cost,encode_seconds,solve_seconds,certification_route,experiment,combo,repetition,partial
orders_10_interleaved.jsonocel,smt,smt,21,21,1,21,20,pick item,2,3,3,False,0.5514821000000154,True,0,0,0,0,0.26624970000000303,0.17729280000000358,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,22,22,2,22,21,pick item,2,3,3,False,0.542341499999992,True,0,0,0,0,0.25608760000000075,0.17816799999999944,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,23,23,3,23,22,pick item,2,3,3,False,0.6526238000000149,True,0,0,0,0,0.2524050000000102,0.29570169999999507,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,24,24,4,24,23,pick item,2,3,3,False,0.6038508000000036,True,0,0,0,0,0.2575788999999986,0.22739720000001284,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,25,25,5,25,24,pick item,2,3,3,False,0.6240865000000042,True,0,0,0,0,0.2720698999999911,0.2353249999999889,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,26,26,6,26,25,pick item,2,3,3,False,0.5102701000000138,True,0,0,0,0,0.28104480000001786,0.12123900000000276,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,27,27,7,27,26,pick item,2,3,3,False,0.46047830000000545,True,0,0,0,0,0.22815439999999398,0.1313856999999814,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,28,28,8,28,27,pick item,2,3,3,False,0.5635896999999943,True,0,0,0,0,0.26198120000000813,0.19155460000001767,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,29,29,9,29,28,pick item,2,3,3,False,0.5975527000000227,True,0,0,0,0,0.2264727000000164,0.2071986999999922,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,30,30,10,30,29,pick item,2,3,3,False,0.5162371000000121,True,0,0,0,0,0.24071159999999736,0.17793929999999136,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,31,31,1,31,30,pay bank transfer,3,3,4,False,0.4713775999999825,True,0,0,0,0,0.2266869999999983,0.14964660000001118,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,32,32,2,32,31,pay bank transfer,3,3,4,False,0.5686627000000044,True,0,0,0,0,0.22326619999998343,0.2533345999999881,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,33,33,3,33,32,pay bank transfer,3,3,4,False,0.4743811999999821,True,0,0,0,0,0.2282267999999874,0.15278080000001637,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,34,34,4,34,33,pay bank transfer,3,3,4,False,0.483987500000012,True,0,0,0,0,0.22292889999999943,0.1699192000000096,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,35,35,5,35,34,pay bank transfer,3,3,4,False,0.5354324999999847,True,0,0,0,0,0.24066190000002052,0.19818409999999176,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,36,36,6,36,35,pay bank transfer,3,3,4,False,0.5152685999999846,True,0,0,0,0,0.22486650000001873,0.19561039999999252,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,37,37,7,37,36,pay bank transfer,3,3,4,False,0.4759552999999812,True,0,0,0,0,0.2241470000000163,0.15977499999999623,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,38,38,8,38,37,pay bank transfer,3,3,4,False,0.5356424000000004,True,0,0,0,0,0.22556339999999864,0.21672990000001846,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,39,39,9,39,38,pay bank transfer,3,3,4,False,0.5819962999999859,True,0,0,0,0,0.22118860000000495,0.20377849999999853,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,40,40,10,40,39,pay bank transfer,3,3,4,False,0.5568461000000013,True,0,0,0,0,0.22273799999999255,0.23830200000000445,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,41,41,1,41,40,ship,3,3,5,False,0.6368791000000158,True,0,0,0,0,0.23713860000000864,0.3008461999999952,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,42,42,2,42,41,ship,3,3,5,False,0.5440599000000077,True,0,0,0,0,0.2344808999999941,0.20031220000001326,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,43,43,3,43,42,ship,3,3,5,False,0.6088728000000003,True,0,0,0,0,0.23351299999998787,0.274121799999989,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,44,44,4,44,43,ship,3,3,5,False,0.5875212999999917,True,0,0,0,0,0.23506099999997332,0.24220399999998676,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,45,45,5,45,44,ship,3,3,5,False,0.6369593000000009,True,0,0,0,0,0.23523009999999545,0.3011036000000047,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,46,46,6,46,45,ship,3,3,5,False,0.6169655999999861,True,0,0,0,0,0.2324485999999979,0.2795004999999833,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,47,47,7,47,46,ship,3,3,5,False,0.5272793999999976,True,0,0,0,0,0.2349140000000034,0.1908493999999905,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,48,48,8,48,47,ship,3,3,5,False,0.603315600000002,True,0,0,0,0,0.23612840000001256,0.26952320000000896,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,49,49,9,49,48,ship,3,3,5,False,0.5895771000000138,True,0,0,0,0,0.2300783000000024,0.1911877000000004,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,50,50,10,50,49,ship,3,3,5,False,0.5913022000000012,True,0,0,0,0,0.23526219999999398,0.25378420000001256,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,1,1,1,1,0,place order,3,3,1,False,0.3852252000000078,True,0,0,0,0,0.19754039999997985,0.10670319999999833,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,2,2,2,2,1,place order,3,3,1,False,0.3704718999999841,True,0,0,0,0,0.1960852999999929,0.10255889999999113,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,3,3,3,3,2,place order,3,3,1,False,0.36882909999999924,True,0,0,0,0,0.19964010000001053,0.09653690000001802,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,4,4,4,4,3,place order,3,3,1,False,0.3520864999999844,True,0,0,0,0,0.19773399999999697,0.08169390000000476,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,5,5,5,5,4,place order,3,3,1,False,0.372453500000006,True,0,0,0,0,0.19742959999999243,0.09997080000002256,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,6,6,6,6,5,place order,3,3,1,False,0.35606260000000134,True,0,0,0,0,0.19887059999999224,0.08359559999999533,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,7,7,7,7,6,place order,3,3,1,False,0.3556745999999862,True,0,0,0,0,0.1985209999999995,0.08496539999998731,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,8,8,8,8,7,place order,3,3,1,False,0.3447325999999862,True,0,0,0,0,0.19796340000002033,0.0683985000000007,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,9,9,9,9,8,place order,3,3,1,False,0.40245310000000245,True,0,0,0,0,0.1973128999999858,0.08783700000000749,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,10,10,10,10,9,place order,3,3,1,False,0.3710071999999798,True,0,0,0,0,0.19920110000001046,0.09515549999997575,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,11,11,11,11,10,place order,3,3,1,False,0.3744554000000164,True,0,0,0,0,0.19697700000000395,0.10159939999999779,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,12,12,12,12,11,place order,3,3,1,False,0.3755044999999768,True,0,0,0,0,0.1971531000000084,0.10166580000000636,,component_scale_online,smt_smt,1,
orders_20_interleaved.jsonocel,smt,smt,13,13,13,13,12,place order,3,3,1,False,0.3990895000000023,True,0,0,0,0,0.197050900000022,0.11980149999999412,,component_scale_online,smt_smt,1,
